time,open,high,low,close
1623182400,32838.3,33866.09,32650,33372.58
1623196800,33372.58,33539.16,32390,32850.75
1623211200,32850.75,34489,32525.35,34143.5
1623225600,34143.5,34998.93,33783.01,34933
1623240000,34932.99,36866.6,34557.15,36339.26
1623254400,36339.25,37068.61,35650,36222.21
1623268800,36222.21,37511.31,36087.25,37368.45
1623283200,37369.99,37661.7,36738.45,36948.46
1623297600,36945.44,37208.1,36511.01,36940.88
1623312000,36940.88,38489,36229.23,37806.48
1623326400,37806.48,38199,36600,36893.51
1623340800,36893.51,37158.6,36104.76,36664.55
1623355200,36664.54,37080,35750,36669.66
1623369600,36669.65,37241,35900,36739.45
1623384000,36739.22,37395,36370,37123.76
1623398400,37123.76,37679.54,36890.58,37361.94
1623412800,37363.01,37592.52,36728.25,36805.77
1623427200,36805.78,37398.15,36500.1,37223.56
1623441600,37223.56,37480.68,36777,37300.42
1623456000,37300.41,37432.95,35280,35576
1623470400,35576,35730,35000.45,35271.65
1623484800,35271.66,35885.88,34585.9,35572.49
1623499200,35572.49,36200,35300,35381.37
1623513600,35381.36,35986.03,35290,35719.8
1623528000,35719.8,36125.3,35400,35537.05
1623542400,35535.95,35900,34768,34864.96
1623556800,34864.96,35478.81,34739.06,35263.02
1623571200,35263.02,36080,35152,35879.01
1623585600,35878.6,36150,35652.37,36007.59
1623600000,36007.59,37730,35929.99,37610.33
1623614400,37610.11,39374.18,37594,38993.65
1623628800,38993.66,39822.64,38720,38978
1623643200,38978.01,39768,38780,39529.99
1623657600,39529.99,39619.44,38790,39151.68
1623672000,39151.67,41000,39025.53,40677.54
1623686400,40676.17,40729.03,39291.97,39709.57
1623700800,39709.58,40604.23,39585.05,40489.1
1623715200,40489.1,40860,39840,40386.47
1623729600,40386.47,40561.29,40067,40350.98
1623744000,40350.97,40400,39527,39839.81
1623758400,39839.81,40464.41,39693.44,40056.8
1623772800,40056.8,41413,39768.33,39950
1623787200,39950,40366.99,39500,40132.86
1623801600,40132.86,40179.28,39605.5,40001.23
1623816000,40001.23,40495,39840,40130
1623830400,40129.99,40259.22,38880,39079.6
1623844800,39079.61,39500,38533,38768.3
1623859200,38768.29,39700,38270,38677.45
1623873600,38677.45,38915,38105,38344.97
1623888000,38344.97,38977.44,38200.01,38855.57
1623902400,38855.58,39400,38630,39198.03
1623916800,39198.03,39565,39060,39156.01
1623931200,39156,39200,38334,39002.18
1623945600,39002.19,39108.61,37504.91,37682.27
1623960000,37682.28,38180,37334.76,38060.71
1623974400,38060.71,38198,37200.62,37905.6
1623988800,37904.35,38128.41,37364,37689.99
1624003200,37689.99,38000,37052.33,37805.92
1624017600,37805.93,37940,36300,36363.91
1624032000,36363.91,36708.31,35100,35305.16
1624046400,35305.15,35932.32,35214.54,35811.41
1624060800,35811.41,36288,34704.08,35080.9
1624075200,35080.9,35850,34921.53,35767.59
1624089600,35767.59,35999,35555,35919.99
1624104000,35920,36471.8,35525.15,36104.67
1624118400,36104.67,36200,35336.75,35932.49
1624132800,35932.5,36182.3,35380,35483
1624147200,35483.01,35800,35107.99,35522.63
1624161600,35522.63,35916.44,35350,35614.39
1624176000,35614.39,35669.88,33650,33856
1624190400,33856.01,34632.53,33312,34383.37
1624204800,34383.37,35658.09,34246.95,35476.45
1624219200,35476.45,36155,35350,35588.64
1624233600,35588.63,35746.28,34600,34652.45
1624248000,34652.45,34724.2,32200,32985.72
1624262400,32985.72,33555,31666,32513.16
1624276800,32513.16,33190,31900,32664.1
1624291200,32664.09,32950,32018,32544.12
1624305600,32543.42,32796.79,31250.51,31606
1624320000,31606,33240,31150,32996.56
1624334400,32996.18,33086.04,32460.58,32641.51
1624348800,32641.52,32654.47,31080,31243.15
1624363200,31236.72,31900,28780.01,31635.72
1624377600,31635.71,33274,31525,32388.97
1624392000,32388.96,32950,32127.91,32496
1624406400,32496,34380,31711.5,33939.05
1624420800,33939.04,34377.52,33534.89,33959.13
1624435200,33959.97,34500,33605,33881.95
1624449600,33881.94,34867.77,33345,33488.23
1624464000,33488.24,33932.99,32855,32872.72
1624478400,32872.71,33770.3,32726.51,33649
1624492800,33650,33851.4,32330,32579.91
1624507200,32579.91,33248.29,32300,32833.59
1624521600,32834.87,33900,32804.29,33816.04
1624536000,33816.03,34588,33721.99,33851
1624550400,33851,35406.74,33751,34839
1624564800,34839,34980,34505,34644.64
1624579200,34644.65,35500,34231.06,35033.16
1624593600,35033.15,35085.88,33933,34262.69
1624608000,34262.69,34479.1,33248.62,33300
1624622400,33300,33578.46,32330.56,32618.31
1624636800,32618.33,32924.99,31471,32192.38
1624651200,32195.99,32350,31250,31568.07
1624665600,31569.18,32250.5,31273.64,31955.09
1624680000,31955.38,32720.52,30620,30700
1624694400,30700,31877.56,30120,31758.44
1624708800,31758.44,31984.87,30481.06,31511.57
1624723200,31512.07,31899,30760.67,31561.63
1624737600,31561.63,32289.92,30888.04,32255.56
1624752000,32250.15,33187.49,31960,33119.04
1624766400,33119.04,33450,32771.51,33252
1624780800,33252,33419,32333,33214
1624795200,33213.99,33562,32694.55,33171.2
1624809600,33171.26,33400,32550,32793.43
1624824000,32793.43,34762,32377.3,34687.71
1624838400,34687.71,34998,34233.27,34390.66
1624852800,34390.66,35279.38,34265.59,35007.58
1624867200,35006.22,35136.14,33920,34099.32
1624881600,34098.1,34949,33855,34946.66
1624896000,34947.41,35000,33932.68,34425.01
1624910400,34425,34820,34102,34487.22
1624924800,34486.58,35178,34206,34564.83
1624939200,34564.84,35450,34523.5,34841.15
1624953600,34841.15,35760,34711.72,35544.42
1624968000,35544.42,36422.5,35320,36244.89
1624982400,36244.88,36623,36040,36375.62
1624996800,36375.89,36478.76,35733.3,35911.26
1625011200,35910.64,36089.96,34936.42,35113.99
1625025600,35114,35285,34661.23,35227.67
1625040000,35227.68,35328,34401,34844.89
1625054400,34844.9,35002.3,34060,34191.68
1625068800,34191.69,34892.87,34042.74,34747.31
1625083200,34744.91,35191,34360,35031.39
1625097600,35031.39,35044.98,34120,34120.06
1625112000,34120.06,34449,33264.8,33337.58
1625126400,33338.99,33746.06,32968,33696.91
1625140800,33696.91,33844,33050,33417.74
1625155200,33417.74,33639.21,32672.04,33072.19
1625169600,33072.19,33639.5,33070.35,33489.96
1625184000,33489.96,33960,32750,32896.63
1625198400,32896.62,33498.18,32684,33340.17
1625212800,33340.18,33600,32751,33007.96
1625227200,33008.71,33700,32850,33684.88
1625241600,33686.5,33788,33100,33300.34
1625256000,33300.34,33880,33012,33760.94
1625270400,33760.94,33892.72,33296.98,33500.95
1625284800,33500.21,34650,33425.84,34477.46
1625299200,34476.47,34775,34372.09,34596.42
1625313600,34596.43,34800,34459.66,34592.56
1625328000,34592.56,34948.16,34469.26,34717.99
1625342400,34718,34899.7,34251,34652.94
1625356800,34653.32,34777.72,34340.75,34623.82
1625371200,34623.83,35731.3,34602.6,35565.98
1625385600,35565.99,35660,35350.17,35492
1625400000,35492.01,35556.51,35215,35486.35
1625414400,35486.35,35683.84,35362.02,35553.72
1625428800,35553.73,35955.55,35214.86,35280.16
1625443200,35280.17,35281.55,34199.02,34345.63
1625457600,34345.63,34409.48,34000,34237.24
1625472000,34237.24,34538,33290,33363.31
1625486400,33363.28,33759.91,33290,33575.23
1625500800,33575.22,34259.68,33032,34098.7
1625515200,34098.7,34199,33650.57,33672.72
1625529600,33672.72,34145,33603.7,33896.83
1625544000,33896.82,34948,33886.07,34853.46
1625558400,34853.46,35120,33700,34037
1625572800,34037.01,34501.3,33760,34031.17
1625587200,34034.35,34200,33500,33999.39
1625601600,33999.39,34357.11,33602.21,34206.01
1625616000,34206,34570.46,33925,34434.87
1625630400,34434.87,34905,34362.01,34699.66
1625644800,34699.66,34988.88,34447.6,34824.32
1625659200,34823.82,35089.56,34462.88,34534.9
1625673600,34534.89,34770,34406.41,34610.55
1625688000,34610.56,34610.56,33756.48,33845.64
1625702400,33845.63,33910,33046.7,33283.2
1625716800,33282.69,33483.81,32216,32476.39
1625731200,32473.66,32728,32066,32667.58
1625745600,32667.17,32968,32326,32874.95
1625760000,32874.95,33195,32620,32984.99
1625774400,32984.99,33058.71,32500,32852.04
1625788800,32855,33077.77,32250,32923.14
1625803200,32923.15,33300,32720,32878.87
1625817600,32878.58,33044.04,32588,32751.07
1625832000,32751.07,33700,32615.1,33537.49
1625846400,33537.49,33675.77,33254.26,33420.44
1625860800,33420.44,34100,33358,33805.01
1625875200,33805.01,34248.58,33621.51,33777.86
1625889600,33777.87,33888,33423.96,33747.98
1625904000,33747.98,33969.03,33550,33781.67
1625918400,33781.67,33940.51,33621.45,33840.28
1625932800,33840.27,34190,33200,33403.08
1625947200,33403.08,33695,33010,33497.98
1625961600,33497.98,33812.53,33381.51,33446.92
1625976000,33446.92,33630,33306.03,33501.53
1625990400,33501.53,33850,33416.48,33792.04
1626004800,33792.04,33985,33645.94,33926.19
1626019200,33926.19,34105,33754.77,33883.11
1626033600,33883.11,34629.62,33690.55,34253.81
1626048000,34253.88,34540.34,34024.26,34429.44
1626062400,34429.99,34662.73,34150,34271.16
1626076800,34271.16,34450,33517.61,33524.79
1626091200,33524.78,33629.99,33301,33340.32
1626105600,33340.32,33433,32714.42,32828.59
1626120000,32828.58,33290,32650,33070.87
1626134400,33070.86,33224.03,32822.07,33065
1626148800,33065.01,33336,32741.99,33159.99
1626163200,33160,33329.84,32907.51,33032.23
1626177600,33033.73,33044.39,32259,32781.41
1626192000,32779.05,32957.44,32228,32306.71
1626206400,32306.71,32750,32186.99,32709.09
1626220800,32708.66,32800,31620,31808
1626235200,31808.01,31998.97,31651,31910.38
1626249600,31910.39,32700,31556.02,32440.37
1626264000,32440.36,32945,32273,32772.97
1626278400,32772.96,33176.47,32560,32717.98
1626292800,32717.98,33046.23,32666.66,32803.01
1626307200,32803,33170,32614.55,32619.72
1626321600,32620.19,32675.06,32350.89,32461
1626336000,32461,32620,31763.14,31866.95
1626350400,31866.95,32130,31401.2,31673.4
1626364800,31673.4,31776.5,31140,31513.98
1626379200,31513.99,31876,31500,31866.43
1626393600,31865.53,32042.81,31550,31897.05
1626408000,31897.39,32000,31534.41,31768.61
1626422400,31768.61,31772.98,31018.59,31080.62
1626436800,31080.63,32187,31059.16,32105.81
1626451200,32105.81,32245,31780,31898.02
1626465600,31898.02,31976.11,31325,31382.95
1626480000,31382.96,31633.41,31150.02,31301.37
1626494400,31301.38,31572.53,31175.14,31497.05
1626508800,31497.06,31945,31225.63,31377.09
1626523200,31377.01,31750,31329,31737.92
1626537600,31737.87,31909.98,31522.16,31819
1626552000,31819.01,31876.07,31465,31496.65
1626566400,31496.65,32435.93,31451,32155.46
1626580800,32155.46,32182.84,31666,31705
1626595200,31705,31850,31547.99,31782.01
1626609600,31782.01,31838.2,31075.1,31349.07
1626624000,31348.11,31750,31268.08,31626.34
1626638400,31626.33,31899.83,31401,31767
1626652800,31765.23,31833,31417.92,31525.72
1626667200,31525.01,31890,31507.75,31595.92
1626681600,31595.92,31659.44,31154,31262.16
1626696000,31262.94,31365,30358.77,30672.99
1626710400,30672.99,30839,30529,30734.99
1626724800,30735,30960,30676.5,30823.62
1626739200,30823.62,31050,29452.53,29582.94
1626753600,29582.94,29910.69,29468.31,29797.81
1626768000,29797.81,29868.2,29250,29673.33
1626782400,29673.33,29978,29242.24,29860.11
1626796800,29860.12,29950,29573.94,29754.88
1626811200,29754.88,29955,29480.12,29775.9
1626825600,29775.89,29882,29472.41,29818.53
1626840000,29818.54,30933.19,29808,30797.85
1626854400,30797.85,31646.15,30700,31500
1626868800,31500,31949,31410.68,31904.38
1626883200,31904.43,32883.9,31560,31618.46
1626897600,31618.46,32232.46,31502.12,32120
1626912000,32120,32350,31760,31915
1626926400,31914.99,32297.61,31852,32115.11
1626940800,32115.11,32240,31700,31886.59
1626955200,31886.58,32583.48,31730,32482.65
1626969600,32481.84,32574.51,32206,32348.11
1626984000,32348.11,32473,32050,32268.11
1626998400,32268.12,32800,32182.32,32570.79
1627012800,32569.99,32930,32350,32478.19
1627027200,32478.19,32520.44,32200,32287.6
1627041600,32287.61,32599.98,32221.22,32305.83
1627056000,32305.9,32324.93,31970.82,32221.12
1627070400,32221.13,33650,32178.56,33634.46
1627084800,33631.74,33790,33379.81,33647.97
1627099200,33647.97,33930.52,33550.5,33793.83
1627113600,33793.83,34100,33526,33855.37
1627128000,33855.37,34038.72,33710,33831.17
1627142400,33831.16,34471,33688.35,33828.05
1627156800,33828.04,34263.36,33660,34230
1627171200,34230,34400,33812,34150
1627185600,34149.99,34768.53,34050,34672.76
1627200000,34672.76,34780,34250.01,34366.63
1627214400,34366.62,34399.75,33853,34152.77
1627228800,34152.77,34584.4,34063.14,34312.9
1627243200,34312.89,35400,34260,35370.66
1627257600,35370.67,48168.6,35185.49,38276.54
1627272000,38276.53,39284.65,37778,38157.02
1627286400,38159.99,38750,37666,38468.05
1627300800,38468.05,38882.89,37900,38537
1627315200,38536.93,40578.93,38475,39358.4
1627329600,39358.4,39521.95,36700,37218.09
1627344000,37218.09,37500,36384.31,36819.12
1627358400,36819.12,37319.71,36669.12,37103.66
1627372800,37103.67,38069.94,36958.87,38030
1627387200,38027.32,38748.53,37670,38203.37
1627401600,38203.37,38304,37325,37780.52
1627416000,37780.57,39546.34,37779.05,39442.33
1627430400,39448.06,40388,38861.61,39815
1627444800,39815,40190.37,39222.39,39888
1627459200,39887.99,40894,39350,40729.99
1627473600,40729.89,40864.39,39306.04,39670
1627488000,39670,40682,38753,40375.3
1627502400,40375.3,40381.5,39554.04,40003.08
1627516800,40003.08,40281.93,39203.83,39595.02
1627531200,39595.02,40244,39470,39925.01
1627545600,39925.01,40665,39500,39748.7
1627560000,39748.7,40148.23,39400,39926.5
1627574400,39926.5,40200,39365.33,39647.85
1627588800,39647.85,40400,39465.66,40012.9
1627603200,40012.89,40238,39754,39951.21
1627617600,39951.21,40016.2,39560,39729.99
1627632000,39730,39768.08,38320,38637.34
1627646400,38637.33,39140,38555,39056.09
1627660800,39055.42,39880,38851.12,39857.82
1627675200,39857.83,42316.6,39707.44,42203.25
1627689600,42202.6,42494,41636.01,41824.68
1627704000,41824.69,41884.74,41200,41537.59
1627718400,41537.6,41993.24,41333,41599.67
1627732800,41599.67,41728.12,41101,41529.67
1627747200,41529.68,41595,41030.19,41296.62
1627761600,41296.62,42010,41135.77,41448.11
1627776000,41448.1,42614.98,41091.77,42420.62
1627790400,42421.51,42423.09,41570.03,41704.99
1627804800,41705,41952.6,41328.77,41596.01
1627819200,41596,41839.52,41150.73,41303.72
1627833600,41303.72,41500,40567.73,41267.09
1627848000,41267.08,41512.87,39350.4,39846.78
1627862400,39846.78,40100,39229.12,39782.41
1627876800,39783.67,40450,39570.55,40099.99
1627891200,40097.47,40166.5,39300,39535.48
1627905600,39535.49,39800,38838,39678
1627920000,39678.01,39960,39000,39174.29
1627934400,39174.29,39538.92,38658,39147.48
1627948800,39147.47,39774.93,38501,38651.44
1627963200,38652.03,38828.96,37920,38569.99
1627977600,38569.99,38799.56,38289,38483.68
1627992000,38483.66,38700,37658.69,38170.37
1628006400,38170.37,38512,37600,38015.54
1628020800,38015.27,38642.3,37875,38203.26
1628035200,38201.33,38554.27,37900,37980.34
1628049600,37980.33,38220,37661.1,37827.97
1628064000,37827.96,38248.86,37500,38152.86
1628078400,38152.87,39444,38143.22,39289.96
1628092800,39289.95,39855.12,39221,39745.16
1628107200,39745.17,39975.32,39513.88,39731.31
1628121600,39731.31,39856.63,39200,39450
1628136000,39450,39540.08,38750,38889.08
1628150400,38889.07,38969.98,37811.04,38004
1628164800,38004,39369.71,37291,38723.29
1628179200,38721.79,41350,38704,40694.19
1628193600,40694.19,41327.73,40672,40882.4
1628208000,40882.39,41042.74,39907.51,40224.62
1628222400,40226.33,41219.76,39849.82,40727.86
1628236800,40725.4,41127.99,40390.59,40500
1628251200,40500,42500,40282.01,42213.52
1628265600,42211.53,43400,42208.43,42912.09
1628280000,42912.73,42965,42392.34,42825.43
1628294400,42825.43,43780,42577,43670.3
1628308800,43670.29,43945,43035.68,43207.27
1628323200,43207.26,44021,43101.81,43801.59
1628337600,43801.58,44588,43104,43362.44
1628352000,43362.43,44084.99,42395.2,43945.16
1628366400,43945.16,44753.01,43500,44601.11
1628380800,44601.11,44838,43800,44333.53
1628395200,44333.54,45350,44153.1,44796.46
1628409600,44796.46,45000,44100,44458.35
1628424000,44458.35,45197.89,43742.39,44000.56
1628438400,43998.89,44388,43265,43723.26
1628452800,43722.04,44587.24,43556.22,43787.71
1628467200,43787.71,43966.41,42785,43486.16
1628481600,43486.16,43862.15,43231.16,43790
1628496000,43790.01,46080,43590.7,45930.81
1628510400,45930.82,46444.01,45279.6,45872.11
1628524800,45871.79,46483,45680.8,45986.77
1628539200,45986.76,46438.79,44907.42,46259.7
1628553600,46259.7,46800,45635.03,45728.38
1628568000,45728.39,46071.96,45318,45972.43
1628582400,45972.43,46201,45201,45360.61
1628596800,45360.61,46138.21,44850,45178.06
1628611200,45178.07,45600,44670.05,45516.81
1628625600,45516.8,45960,45250,45589.99
1628640000,45589.99,46000,45354,45588.41
1628654400,45588.4,46450,45450,46367.38
1628668800,46367.37,46643.13,45845.22,45946.21
1628683200,45946.2,46754.27,45825,46448
1628697600,46448,46600,46204,46448.42
1628712000,46448.43,46690,45520.06,45522.12
1628726400,45522.13,46226.67,45363.45,45938.54
1628740800,45938.54,46023,44820,45230
1628755200,45230,45680,44610.01,44764.31
1628769600,44764.32,44972.44,43925,44203.37
1628784000,44203.37,44516.96,43800,44370.26
1628798400,44370.27,44549,43875,44385.09
1628812800,44385.09,45380,44208.88,45162.37
1628827200,45162.37,46349.46,44908,46108.85
1628841600,46108.85,46550,45950,46154.14
1628856000,46154.14,46681.82,46130,46371.2
1628870400,46371.2,46639.06,46230,46466.14
1628884800,46466.15,47980.69,46411,47792.52
1628899200,47792.52,47839.11,47400,47563.99
1628913600,47563.99,47754.99,47465,47639.81
1628928000,47639.8,48300,46000,46580
1628942400,46579.99,46950,46120,46943.19
1628956800,46941.69,47419,46600,47044.67
1628971200,47044.67,47248.07,46311,47083.74
1628985600,47083.75,47388.75,46805.13,46900.01
1629000000,46900.01,46914.09,45666,45788.25
1629014400,45788.25,46171.41,45600,45945.79
1629028800,45945.79,46537.03,45480,46163.48
1629043200,46161.77,46450.04,45659.1,46335.28
1629057600,46335.28,47328,46257.21,47006.02
1629072000,47006.02,48074.23,46769.91,47391.88
1629086400,47391.89,47759.74,47206.71,47335.09
1629100800,47335.09,47690,47020,47541.9
1629115200,47541.91,47750,45922.39,46350.8
1629129600,46350.8,46694.41,46102,46125.24
1629144000,46125.23,46350,45682.03,45926.23
1629158400,45926.23,46645,45240,46426.12
1629172800,46426.8,46599,45657,45959.99
1629187200,45959.99,47194,45884.79,46864.78
1629201600,46864.79,47088,45670,45754.47
1629216000,45754.47,46220.23,45293.86,45471.21
1629230400,45471.96,45565.11,44412.01,44704.84
1629244800,44704.85,45149.04,44227.32,45083.38
1629259200,45083.38,45500,44868.05,44957.76
1629273600,44957.76,45570,44682,44784.19
1629288000,44784.18,45850,44677.03,45827.23
1629302400,45827.73,46050,44793.99,44922.74
1629316800,44922.73,45199,44401.01,44714.09
1629331200,44714.09,45243.81,44050,44058.62
1629345600,44058.61,44689.97,43938.38,44684.87
1629360000,44684.26,44980,44199.72,44235
1629374400,44235.01,45816.88,44151,45789.99
1629388800,45790,46783,45427.01,46719.82
1629403200,46719.82,47100,46367.73,46772
1629417600,46772,47499.9,46650,47092.39
1629432000,47092.39,47260,46733,46871.29
1629446400,46871.29,47386.79,46766.8,46961.01
1629460800,46961.49,48765.46,46914.16,48752.38
1629475200,48750.99,49178.31,48324.28,48692.29
1629489600,48693.16,49500,48605.74,49332.74
1629504000,49332.99,49380,48700.01,48872.26
1629518400,48872.26,49044.66,48600,48985.51
1629532800,48985.5,49447.62,48250,48543.29
1629547200,48541.74,49500,48475.16,49198.9
1629561600,49198.9,49833,48771.54,48999.94
1629576000,48999.94,49418,48838.29,48848.29
1629590400,48846.11,49176.44,48616.41,48809.18
1629604800,48809.19,49299.9,48809.18,49212.4
1629619200,49212.4,49500,48928.57,49171.46
1629633600,49171.46,49261.6,48075.81,48549.78
1629648000,48550,48863,48205.63,48680.23
1629662400,48680.23,49556.2,48260.87,49273.28
1629676800,49273.28,50476,49100,50306.81
1629691200,50306.82,50443,50050.01,50180.25
1629705600,50180.26,50600,50000,50418.05
1629720000,50418.05,50484.75,49314.14,49571.64
1629734400,49571.64,49856,49120.83,49287.3
1629748800,49287.29,49749,49075.01,49523.91
1629763200,49523.23,49732,48801.01,49360.77
1629777600,49360.78,49882.81,49205.75,49800
1629792000,49800,49888.88,49120,49459.48
1629806400,49459.49,49480.35,48252,48370.25
1629820800,48370.26,48469.71,47750.05,48267.14
1629835200,48267.14,48428.34,47600,47719.36
1629849600,47719.37,48323.14,47700,48002.75
1629864000,48005.02,48636.74,47901.7,48159.67
1629878400,48159.4,48188,47130.57,47592.49
1629892800,47592.5,48850,47333,48811.99
1629907200,48811.99,49192,48510,48668.11
1629921600,48668.11,49297.8,48625,48992.65
1629936000,48992.65,49380,47853,47945.44
1629950400,47945.44,48090,46600,46920.11
1629964800,46920.11,47199.99,46704,46851.44
1629979200,46851.44,47454.74,46280,46820.38
1629993600,46822.12,47136.99,46519.19,46947.13
1630008000,46946.15,47438.53,46808.6,46853.06
1630022400,46854.22,47688.88,46359.97,46845.7
1630036800,46845.71,47584.33,46597.44,47483.55
1630051200,47482.05,47795.13,47003,47455.85
1630065600,47456.66,48444,47022.97,48199.56
1630080000,48199.56,48587.71,48000,48292.5
1630094400,48292.5,49220,48172.74,49083.98
1630108800,49082.13,49333,48858,48892.89
1630123200,48892.89,49129,48671.89,48978.13
1630137600,48978.14,49121.83,48673.57,48707.73
1630152000,48713.36,49000,48395.65,48840
1630166400,48839.99,49199.69,48520,48668.51
1630180800,48668.51,49009.54,48600,48931.99
1630195200,48931.99,49769.2,48100,48242.87
1630209600,48242.88,48597,47741.31,48498
1630224000,48497.01,48691,48160.32,48188
1630238400,48185.56,48569,48122.84,48489.96
1630252800,48489.96,48893.85,48350,48808.94
1630267200,48808.95,49446.66,48344.6,48795.41
1630281600,48795.42,48916.25,47822.99,47989.05
1630296000,47989.04,48172.42,47597.29,47981.01
1630310400,47981.01,48248,47673.46,47934.44
1630324800,47934.44,48139,47400,48039.99
1630339200,48039.99,48671,47989.36,48666.62
1630353600,48666.62,48746.81,46876.49,47024.7
1630368000,47024.69,47244,46731.03,47177.21
1630382400,47177.22,47920.83,46852.34,47789
1630396800,47788.55,48100,47165.3,47997.22
1630411200,47997.23,48298,47205.19,47439.56
1630425600,47439.56,47617.36,47044.31,47344.02
1630440000,47343.83,47410,46767.37,47150.32
1630454400,47150.32,47392.56,46550.99,47086.61
1630468800,47086.6,47506.77,47015.44,47214
1630483200,47214,47818.68,47156.16,47745
1630497600,47744.99,47888,47300,47527.69
1630512000,47527.69,49160.79,47440,48200.44
1630526400,48200.43,48913.47,48139.3,48842.94
1630540800,48842.93,49945,48631.2,49616.9
1630555200,49616.9,50420,49355,49891.07
1630569600,49891.08,50258.08,49750,50116.4
1630584000,50116.41,50399,49338,49604.46
1630598400,49604.47,49800,49251,49403.35
1630612800,49403.35,49893.19,49274.27,49299.14
1630627200,49299.14,49545.43,48333,49509.88
1630641600,49509.88,49779,49262,49353.7
1630656000,49353.7,50717.52,49306.44,50203.77
1630670400,50203.77,51111,49920,50589.99
1630684800,50589.99,50761.81,50243.75,50575.71
1630699200,50575.7,50577.08,49610,50027.08
1630713600,50027.09,50390,49615,50302.75
1630728000,50302.74,50500.3,50130,50230.07
1630742400,50230.07,50582.08,49711.1,49934.45
1630756800,49934.45,50375,49777,49917.51
1630771200,49917.51,50080,49360,50000
1630785600,50000,50299.09,49746.63,49940.74
1630800000,49942.2,50341.16,49670,49694.34
1630814400,49694.35,50076.96,49462.59,49890.96
1630828800,49890.96,50438,49840,50230
1630843200,50230,50517.34,50050.5,50250.69
1630857600,50250.68,50911,50146.49,50723.01
1630872000,50723,51950,50665.12,51799.57
1630886400,51799.56,51961.46,51450,51618.29
1630900800,51618.28,52035.65,51571,51824.8
1630915200,51824.79,52244,51250,51444.39
1630929600,51444.4,51750.87,51040,51631.84
1630944000,51631.84,52087.99,51501.58,51756.43
1630958400,51756.43,52830,51669.48,52683.97
1630972800,52683.98,52950,52388,52680.9
1630987200,52680.9,52776.83,52112.31,52379.52
1631001600,52379.51,52397.46,50500,50989.36
1631016000,50989.37,51176.25,42088,46644
1631030400,46640.55,47546.75,45943.97,46713.14
1631044800,46713.13,47193.13,46105.96,46864.39
1631059200,46864.38,47347,46236.72,46461.52
1631073600,46461.53,46839.36,45030,45111.16
1631088000,45111.16,46800,44431,46406.55
1631102400,46406.56,46834.31,45606.57,46099.44
1631116800,46099.44,46548,45888,46454.12
1631131200,46454.12,46808.99,45834.08,46062.29
1631145600,46060.02,46386.25,45500,46013.55
1631160000,46013.55,46371.95,45890,46271.64
1631174400,46271.64,46546.08,45924.09,46289.6
1631188800,46289.6,47243.35,45623.27,46989.14
1631203200,46989.15,47400,46500,46593.21
1631217600,46593.2,46660.65,46053.22,46413.88
1631232000,46413.88,47037.5,46270,46732.16
1631246400,46732.16,46828,45893.6,46172.21
1631260800,46169.1,46406,45622,46349.99
1631275200,46349.99,46538.5,44758.15,45441.49
1631289600,45441.5,45840,45335.12,45668.56
1631304000,45669.99,45845.04,44120,44860.83
1631318400,44860.83,45530,44737.4,45223.52
1631332800,45223.53,45475.43,44804.82,45068.61
1631347200,45068.6,45733.96,44853.86,45568.06
1631361600,45575.02,45800,45401,45589.34
1631376000,45589.33,45999,45262.34,45376.19
1631390400,45375.83,45471.31,45000,45193.78
1631404800,45194.19,45346.25,44746.51,45329.5
1631419200,45327.95,45499,45048.51,45364.48
1631433600,45364.48,46242.78,45314.55,46095.98
1631448000,46095.98,46276.91,45743.11,45906.4
1631462400,45906.39,46149.65,45777.88,45925.47
1631476800,45925.48,46512.2,44901.53,46046.73
1631491200,46048.02,46319.82,44558,44626
1631505600,44630.29,45000,44200,44492.14
1631520000,44488.48,44930,44180,44864.14
1631534400,44864.14,46933.89,43323.93,44361.98
1631548800,44361.75,44840.43,44170,44763.15
1631563200,44763.15,45547,44763.15,44975.96
1631577600,44975.96,45382.16,44692.9,45204.07
1631592000,45204.06,45915.59,45062.36,45731.1
1631606400,45729.41,46200,45687.88,45986.45
1631620800,45986.45,46950,45771.11,46747.45
1631635200,46747.45,46890.68,46330,46467.4
1631649600,46467.4,47272.98,46380,47087.18
1631664000,47087.18,47478.76,46924.1,47067.69
1631678400,47067.69,47198,46675,47166.3
1631692800,47166.29,47717.65,47010.78,47538.1
1631707200,47538.1,48267.99,47300,48255.86
1631721600,48255.86,48400,47831.57,48054.58
1631736000,48054.58,48440.93,47900,48106.12
1631750400,48106.13,48173.55,47330,47614.56
1631764800,47614.56,48488,47574.77,48320
1631779200,48319.99,48327.46,47630,47890.03
1631793600,47890.03,48236.19,47206.09,48012.96
1631808000,48012.96,48160,47265.1,47439.15
1631822400,47441.38,47953.51,47038.21,47745.55
1631836800,47745.55,48100,47455.59,47899.18
1631851200,47899.19,48150,47657.72,47726.77
1631865600,47726.77,47988,47300,47416.58
1631880000,47416.57,47650,47123.96,47531
1631894400,47530.99,47740,46750,47498.99
1631908800,47499,47590.09,46801,47303.11
1631923200,47303.11,47998.95,47044.32,47917.73
1631937600,47918.43,48792,47907.85,48621.6
1631952000,48621.6,48850,48321,48383.15
1631966400,48384.34,48686.29,48256,48420.21
1631980800,48420.22,48521.65,48057,48272.23
1631995200,48272.24,48374.26,47813.66,48285.15
1632009600,48284.61,48364.64,47590.33,47850.55
